trip_id,driver_id,pickup_datetime,dropoff_datetime,pickup_area,dropoff_area,distance_km,duration_minutes,fare_bdt,surge_multiplier,vehicle_type,traffic_level,rider_rating,payment_method,cancelled,cancellation_reason,year,month,day_of_week,hour,date,is_weekend,is_peak_hour,is_monsoon,is_surge,speed_kmh,revenue_per_km,trip_revenue,Routee,Start of Month
TRIP_113732,DRV_2143,3/9/2025 21:08,3/9/2025 21:54,Mohakhali,Dhanmondi 27,13.15,46,402,1.22,Moto,High,4.8,Mobile Money,0,,2025,March,Sunday,21,3/9/2025,FALSE,TRUE,FALSE,TRUE,17.15217391,30.57034221,402,Mohakhali → Dhanmondi 27,3/1/2025 0:00
TRIP_112073,DRV_2527,3/13/2025 9:11,3/13/2025 10:17,Moghbazar,Bashundhara R/A,18.56,66,604,1.34,Moto,High,4.9,Cash,0,,2025,March,Thursday,9,3/13/2025,FALSE,TRUE,FALSE,TRUE,16.87272727,32.54310345,604,Moghbazar → Bashundhara R/A,3/1/2025 0:00
TRIP_101906,DRV_3933,3/14/2025 6:03,3/14/2025 6:53,Rampura,Bashundhara R/A,14.13,50,412,1.17,Moto,High,4.8,Card,0,,2025,March,Friday,6,3/14/2025,TRUE,FALSE,FALSE,TRUE,16.956,29.15782024,412,Rampura → Bashundhara R/A,3/1/2025 0:00
TRIP_114211,DRV_4055,3/16/2025 9:41,3/16/2025 10:22,Mohakhali,Banani,11.48,41,382,1.3,Moto,High,4.5,Cash,0,,2025,March,Sunday,9,3/16/2025,FALSE,TRUE,FALSE,TRUE,16.8,33.27526132,382,Mohakhali → Banani,3/1/2025 0:00
TRIP_113268,DRV_4035,3/16/2025 9:47,3/16/2025 10:24,Lalmatia,Tejgaon,10.58,37,305,1.12,Moto,High,4.8,Mobile Money,0,,2025,March,Sunday,9,3/16/2025,FALSE,TRUE,FALSE,TRUE,17.15675676,28.82797732,305,Lalmatia → Tejgaon,3/1/2025 0:00
TRIP_112307,DRV_2356,3/16/2025 15:03,3/16/2025 16:00,Mohammadpur,Farmgate,16.2,57,599,1.51,Moto,High,4.9,Cash,0,,2025,March,Sunday,15,3/16/2025,FALSE,FALSE,FALSE,TRUE,17.05263158,36.97530864,599,Mohammadpur → Farmgate,3/1/2025 0:00
TRIP_103476,DRV_4439,3/23/2025 9:41,3/23/2025 10:47,Uttara Sec 4,Mirpur DOHS,18.73,66,534,1.18,Moto,High,4.8,Mobile Money,0,,2025,March,Sunday,9,3/23/2025,FALSE,TRUE,FALSE,TRUE,17.02727273,28.51041111,534,Uttara Sec 4 → Mirpur DOHS,3/1/2025 0:00
TRIP_112141,DRV_1557,3/23/2025 11:11,3/23/2025 12:12,Farmgate,Gulshan 1,17.42,61,516,1.22,Moto,High,4.8,Cash,0,,2025,March,Sunday,11,3/23/2025,FALSE,FALSE,FALSE,TRUE,17.13442623,29.62112514,516,Farmgate → Gulshan 1,3/1/2025 0:00
TRIP_100366,DRV_4795,3/24/2025 15:25,3/24/2025 16:18,Tejgaon,Gulshan 1,15.09,53,484,1.3,Moto,High,4.5,Mobile Money,0,,2025,March,Monday,15,3/24/2025,FALSE,FALSE,FALSE,TRUE,17.08301887,32.07422134,484,Tejgaon → Gulshan 1,3/1/2025 0:00
TRIP_109142,DRV_4187,3/25/2025 7:15,3/25/2025 8:18,Gulshan 1,Tejgaon,17.76,63,497,1.15,Moto,High,4.9,Mobile Money,0,,2025,March,Tuesday,7,3/25/2025,FALSE,TRUE,FALSE,TRUE,16.91428571,27.98423423,497,Gulshan 1 → Tejgaon,3/1/2025 0:00
TRIP_114335,DRV_4397,3/25/2025 21:16,3/25/2025 22:11,Dhanmondi 32,Farmgate,15.68,55,589,1.53,Moto,High,3.5,Wallet,0,,2025,March,Tuesday,21,3/25/2025,FALSE,TRUE,FALSE,TRUE,17.10545455,37.56377551,589,Dhanmondi 32 → Farmgate,3/1/2025 0:00
TRIP_105313,DRV_2731,3/26/2025 16:35,3/26/2025 17:39,Airport,Uttara Sec 11,18.21,64,560,1.27,Moto,High,4.8,Cash,0,,2025,March,Wednesday,16,3/26/2025,FALSE,FALSE,FALSE,TRUE,17.071875,30.75233388,560,Airport → Uttara Sec 11,3/1/2025 0:00
TRIP_114368,DRV_3228,3/27/2025 13:11,3/27/2025 14:01,Mirpur 10,Tejgaon,14.08,50,467,1.33,Moto,High,4.9,Mobile Money,0,,2025,March,Thursday,13,3/27/2025,FALSE,FALSE,FALSE,TRUE,16.896,33.16761364,467,Mirpur 10 → Tejgaon,3/1/2025 0:00
TRIP_100464,DRV_3777,3/27/2025 17:40,3/27/2025 18:41,Tejgaon,Mohammadpur,17.41,61,533,1.26,Moto,High,4.9,Mobile Money,0,,2025,March,Thursday,17,3/27/2025,FALSE,TRUE,FALSE,TRUE,17.12459016,30.61458932,533,Tejgaon → Mohammadpur,3/1/2025 0:00
TRIP_100248,DRV_3431,4/1/2025 9:43,4/1/2025 10:36,Motijheel,Gulshan 1,14.96,53,567,1.53,Moto,High,4.8,Mobile Money,0,,2025,April,Tuesday,9,4/1/2025,FALSE,TRUE,FALSE,TRUE,16.93584906,37.90106952,567,Motijheel → Gulshan 1,4/1/2025 0:00
TRIP_106494,DRV_2877,4/9/2025 16:52,4/9/2025 17:20,Banani,Farmgate,7.92,28,275,1.28,Moto,High,4.8,Mobile Money,0,,2025,April,Wednesday,16,4/9/2025,FALSE,FALSE,FALSE,TRUE,16.97142857,34.72222222,275,Banani → Farmgate,4/1/2025 0:00
TRIP_103294,DRV_4558,4/16/2025 7:15,4/16/2025 8:10,Rampura,Gulshan 1,15.52,55,509,1.33,Moto,High,4.9,Mobile Money,0,,2025,April,Wednesday,7,4/16/2025,FALSE,TRUE,FALSE,TRUE,16.93090909,32.79639175,509,Rampura → Gulshan 1,4/1/2025 0:00
TRIP_100478,DRV_4558,4/20/2025 7:49,4/20/2025 8:40,Eskaton,Gulshan 2,14.53,51,475,1.32,Moto,High,4.9,Cash,0,,2025,April,Sunday,7,4/20/2025,FALSE,TRUE,FALSE,TRUE,17.09411765,32.69098417,475,Eskaton → Gulshan 2,4/1/2025 0:00
TRIP_100471,DRV_3527,4/22/2025 16:20,4/22/2025 17:27,Motijheel,Mohammadpur,18.86,67,690,1.51,Moto,High,4.8,Mobile Money,0,,2025,April,Tuesday,16,4/22/2025,FALSE,FALSE,FALSE,TRUE,16.88955224,36.58536585,690,Motijheel → Mohammadpur,4/1/2025 0:00
TRIP_101388,DRV_2392,4/22/2025 21:04,4/22/2025 21:30,Malibagh,Mirpur DOHS,7.5,26,227,1.11,Moto,High,3,Cash,0,,2025,April,Tuesday,21,4/22/2025,FALSE,TRUE,FALSE,TRUE,17.30769231,30.26666667,227,Malibagh → Mirpur DOHS,4/1/2025 0:00
TRIP_101440,DRV_1764,4/23/2025 14:14,4/23/2025 14:34,Khilgaon,Tejgaon,5.8,20,200,1.2,Moto,High,4.5,Mobile Money,0,,2025,April,Wednesday,14,4/23/2025,FALSE,FALSE,FALSE,TRUE,17.4,34.48275862,200,Khilgaon → Tejgaon,4/1/2025 0:00
TRIP_101023,DRV_2391,4/27/2025 18:02,4/27/2025 18:56,Mirpur 10,Moghbazar,15.33,54,454,1.2,Moto,High,4.9,Wallet,0,,2025,April,Sunday,18,4/27/2025,FALSE,TRUE,FALSE,TRUE,17.03333333,29.61513372,454,Mirpur 10 → Moghbazar,4/1/2025 0:00
TRIP_112408,DRV_2814,4/27/2025 22:29,4/27/2025 22:52,Dhanmondi 32,Dhanmondi 27,6.65,23,230,1.24,Moto,High,4.5,Cash,0,,2025,April,Sunday,22,4/27/2025,FALSE,FALSE,FALSE,TRUE,17.34782609,34.58646617,230,Dhanmondi 32 → Dhanmondi 27,4/1/2025 0:00
TRIP_110100,DRV_2122,5/1/2025 21:58,5/1/2025 22:51,Tejgaon,Airport,15.12,53,533,1.43,Moto,High,4.8,Mobile Money,0,,2025,May,Thursday,21,5/1/2025,FALSE,TRUE,FALSE,TRUE,17.11698113,35.25132275,533,Tejgaon → Airport,5/1/2025 0:00
TRIP_111901,DRV_4275,5/11/2025 8:22,5/11/2025 8:39,Mirpur DOHS,Airport,4.71,17,168,1.16,Moto,High,4.5,Card,0,,2025,May,Sunday,8,5/11/2025,FALSE,TRUE,FALSE,TRUE,16.62352941,35.66878981,168,Mirpur DOHS → Airport,5/1/2025 0:00
TRIP_108281,DRV_3988,5/16/2025 19:17,5/16/2025 19:47,Mohakhali,Eskaton,8.37,30,253,1.12,Moto,High,4,Card,0,,2025,May,Friday,19,5/16/2025,TRUE,TRUE,FALSE,TRUE,16.74,30.22700119,253,Mohakhali → Eskaton,5/1/2025 0:00
TRIP_105797,DRV_1086,5/22/2025 8:54,5/22/2025 9:39,Airport,Malibagh,12.86,45,462,1.43,Moto,High,4.9,Cash,0,,2025,May,Thursday,8,5/22/2025,FALSE,TRUE,FALSE,TRUE,17.14666667,35.92534992,462,Airport → Malibagh,5/1/2025 0:00
TRIP_113763,DRV_1384,5/23/2025 16:46,5/23/2025 17:11,Dhanmondi 27,Mirpur DOHS,7.04,25,270,1.38,Moto,High,4,Cash,0,,2025,May,Friday,16,5/23/2025,TRUE,FALSE,FALSE,TRUE,16.896,38.35227273,270,Dhanmondi 27 → Mirpur DOHS,5/1/2025 0:00
TRIP_110295,DRV_2531,5/26/2025 6:52,5/26/2025 7:27,Eskaton,Farmgate,9.96,35,314,1.21,Moto,High,4.8,Mobile Money,0,,2025,May,Monday,6,5/26/2025,FALSE,FALSE,FALSE,TRUE,17.07428571,31.52610442,314,Eskaton → Farmgate,5/1/2025 0:00
TRIP_112409,DRV_1856,5/30/2025 8:38,5/30/2025 9:07,Lalmatia,Mirpur 12,8.22,29,248,1.12,Moto,High,4.9,Cash,0,,2025,May,Friday,8,5/30/2025,TRUE,TRUE,FALSE,TRUE,17.00689655,30.1703163,248,Lalmatia → Mirpur 12,5/1/2025 0:00
TRIP_112009,DRV_2241,5/30/2025 14:35,5/30/2025 15:00,Gulshan 2,Banani,7.02,25,240,1.23,Moto,High,4.8,Mobile Money,0,,2025,May,Friday,14,5/30/2025,TRUE,FALSE,FALSE,TRUE,16.848,34.18803419,240,Gulshan 2 → Banani,5/1/2025 0:00
TRIP_108040,DRV_3459,6/1/2025 20:10,6/1/2025 21:26,Motijheel,Mirpur 12,16.7,76,695,1.57,Moto,High,4,Cash,0,,2025,June,Sunday,20,6/1/2025,FALSE,TRUE,TRUE,TRUE,13.18421053,41.61676647,695,Motijheel → Mirpur 12,6/1/2025 0:00
TRIP_106347,DRV_1813,6/2/2025 20:35,6/2/2025 21:45,Mohakhali,Motijheel,15.54,70,475,1.15,Moto,High,4,Cash,0,,2025,June,Monday,20,6/2/2025,FALSE,TRUE,TRUE,TRUE,13.32,30.56628057,475,Mohakhali → Motijheel,6/1/2025 0:00
TRIP_108929,DRV_2889,6/2/2025 21:49,6/2/2025 22:34,Dhanmondi 27,Moghbazar,9.87,45,406,1.46,Moto,High,4.8,Cash,0,,2025,June,Monday,21,6/2/2025,FALSE,TRUE,TRUE,TRUE,13.16,41.13475177,406,Dhanmondi 27 → Moghbazar,6/1/2025 0:00
TRIP_102798,DRV_2100,6/8/2025 15:05,6/8/2025 16:17,Khilgaon,Gulshan 1,15.82,72,510,1.21,Moto,High,4.9,Cash,0,,2025,June,Sunday,15,6/8/2025,FALSE,FALSE,TRUE,TRUE,13.18333333,32.23767383,510,Khilgaon → Gulshan 1,6/1/2025 0:00
TRIP_112260,DRV_3672,6/10/2025 8:26,6/10/2025 9:59,Mohammadpur,Gulshan 1,20.57,93,609,1.14,Moto,High,4.8,Cash,0,,2025,June,Tuesday,8,6/10/2025,FALSE,TRUE,TRUE,TRUE,13.27096774,29.60622265,609,Mohammadpur → Gulshan 1,6/1/2025 0:00
TRIP_112047,DRV_4323,6/17/2025 10:20,6/17/2025 11:13,Mirpur 12,Farmgate,11.63,53,404,1.26,Moto,High,4.8,Mobile Money,0,,2025,June,Tuesday,10,6/17/2025,FALSE,FALSE,TRUE,TRUE,13.16603774,34.73774721,404,Mirpur 12 → Farmgate,6/1/2025 0:00
TRIP_102432,DRV_3981,6/21/2025 16:01,6/21/2025 16:32,Tejgaon,Baridhara,6.91,31,317,1.54,Moto,High,4.8,Cash,0,,2025,June,Saturday,16,6/21/2025,TRUE,FALSE,TRUE,TRUE,13.37419355,45.87554269,317,Tejgaon → Baridhara,6/1/2025 0:00
TRIP_110248,DRV_1834,6/22/2025 9:27,6/22/2025 10:31,Baridhara,Motijheel,14.16,64,510,1.34,Moto,High,4,Mobile Money,0,,2025,June,Sunday,9,6/22/2025,FALSE,TRUE,TRUE,TRUE,13.275,36.01694915,510,Baridhara → Motijheel,6/1/2025 0:00
TRIP_101061,DRV_3876,6/22/2025 15:41,6/22/2025 17:03,Tejgaon,Mirpur 10,18.03,82,716,1.51,Moto,High,4.5,Cash,0,,2025,June,Sunday,15,6/22/2025,FALSE,FALSE,TRUE,TRUE,13.19268293,39.71159179,716,Tejgaon → Mirpur 10,6/1/2025 0:00
TRIP_102927,DRV_1243,6/25/2025 23:37,6/25/2025 23:57,Mirpur DOHS,Banani,4.4,20,169,1.16,Moto,High,4.9,Cash,0,,2025,June,Wednesday,23,6/25/2025,FALSE,FALSE,TRUE,TRUE,13.2,38.40909091,169,Mirpur DOHS → Banani,6/1/2025 0:00
TRIP_114576,DRV_1736,6/29/2025 14:28,6/29/2025 15:53,Mirpur 10,Banani,18.73,85,550,1.12,Moto,High,4.8,Card,0,,2025,June,Sunday,14,6/29/2025,FALSE,FALSE,TRUE,TRUE,13.22117647,29.36465563,550,Mirpur 10 → Banani,6/1/2025 0:00
TRIP_105811,DRV_3030,7/2/2025 10:28,7/2/2025 10:50,Khilgaon,Mirpur 12,4.95,22,226,1.43,Moto,High,4.5,Mobile Money,0,,2025,July,Wednesday,10,7/2/2025,FALSE,FALSE,TRUE,TRUE,13.5,45.65656566,226,Khilgaon → Mirpur 12,7/1/2025 0:00
TRIP_105933,DRV_4952,7/13/2025 22:42,7/13/2025 23:09,Eskaton,Baridhara,5.91,27,212,1.16,Moto,High,4,Card,0,,2025,July,Sunday,22,7/13/2025,FALSE,FALSE,TRUE,TRUE,13.13333333,35.8714044,212,Eskaton → Baridhara,7/1/2025 0:00
TRIP_106778,DRV_4451,7/20/2025 22:37,7/20/2025 23:43,Banani,Bashundhara R/A,14.56,66,605,1.55,Moto,High,4.5,Cash,0,,2025,July,Sunday,22,7/20/2025,FALSE,FALSE,TRUE,TRUE,13.23636364,41.5521978,605,Banani → Bashundhara R/A,7/1/2025 0:00
TRIP_103573,DRV_4754,7/21/2025 19:29,7/21/2025 20:46,Baridhara,Dhanmondi 32,17.12,77,609,1.35,Moto,High,4.5,Mobile Money,0,,2025,July,Monday,19,7/21/2025,FALSE,TRUE,TRUE,TRUE,13.34025974,35.57242991,609,Baridhara → Dhanmondi 32,7/1/2025 0:00
TRIP_102736,DRV_1150,8/2/2025 5:07,8/2/2025 5:42,Moghbazar,Lalmatia,7.64,35,353,1.57,Moto,High,4.5,Mobile Money,0,,2025,August,Saturday,5,8/2/2025,TRUE,FALSE,TRUE,TRUE,13.09714286,46.20418848,353,Moghbazar → Lalmatia,8/1/2025 0:00
TRIP_112643,DRV_4543,8/7/2025 8:15,8/7/2025 8:44,Rampura,Gulshan 2,6.42,29,256,1.32,Moto,High,4.8,Mobile Money,0,,2025,August,Thursday,8,8/7/2025,FALSE,TRUE,TRUE,TRUE,13.28275862,39.87538941,256,Rampura → Gulshan 2,8/1/2025 0:00
TRIP_112495,DRV_4705,8/8/2025 12:33,8/8/2025 13:44,Uttara Sec 11,Mirpur 12,15.77,71,552,1.32,Moto,High,3,Cash,0,,2025,August,Friday,12,8/8/2025,TRUE,FALSE,TRUE,TRUE,13.32676056,35.00317058,552,Uttara Sec 11 → Mirpur 12,8/1/2025 0:00
TRIP_104033,DRV_1003,8/11/2025 10:28,8/11/2025 11:59,Baridhara,Dhanmondi 32,20.06,91,607,1.16,Moto,High,4.9,Cash,0,,2025,August,Monday,10,8/11/2025,FALSE,FALSE,TRUE,TRUE,13.22637363,30.25922233,607,Baridhara → Dhanmondi 32,8/1/2025 0:00
TRIP_108612,DRV_4773,8/16/2025 6:25,8/16/2025 7:46,Mirpur 12,Gulshan 1,17.89,81,569,1.21,Moto,High,4.8,Cash,0,,2025,August,Saturday,6,8/16/2025,TRUE,FALSE,TRUE,TRUE,13.25185185,31.80547792,569,Mirpur 12 → Gulshan 1,8/1/2025 0:00
TRIP_107511,DRV_2518,9/4/2025 15:56,9/4/2025 17:02,Bashundhara R/A,Badda Link Road,14.67,66,510,1.3,Moto,High,4.9,Cash,0,,2025,September,Thursday,15,9/4/2025,FALSE,FALSE,TRUE,TRUE,13.33636364,34.76482618,510,Bashundhara R/A → Badda Link Road,9/1/2025 0:00
TRIP_104717,DRV_2718,9/7/2025 20:39,9/7/2025 21:51,Moghbazar,Khilgaon,15.85,72,612,1.45,Moto,High,4,Cash,0,,2025,September,Sunday,20,9/7/2025,FALSE,TRUE,TRUE,TRUE,13.20833333,38.61198738,612,Moghbazar → Khilgaon,9/1/2025 0:00
TRIP_103407,DRV_4499,9/28/2025 18:50,9/28/2025 19:58,Rampura,Mohakhali,14.99,68,561,1.4,Moto,High,4.9,Mobile Money,0,,2025,September,Sunday,18,9/28/2025,FALSE,TRUE,TRUE,TRUE,13.22647059,37.42494997,561,Rampura → Mohakhali,9/1/2025 0:00
TRIP_102529,DRV_3434,9/30/2025 14:31,9/30/2025 14:59,Gulshan 2,Moghbazar,6.22,28,282,1.49,Moto,High,3.5,Cash,0,,2025,September,Tuesday,14,9/30/2025,FALSE,FALSE,TRUE,TRUE,13.32857143,45.33762058,282,Gulshan 2 → Moghbazar,9/1/2025 0:00
TRIP_110303,DRV_3776,10/2/2025 17:02,10/2/2025 17:58,Uttara Sec 4,Moghbazar,15.9,56,508,1.3,Moto,High,4.8,Card,0,,2025,October,Thursday,17,10/2/2025,FALSE,TRUE,FALSE,TRUE,17.03571429,31.94968553,508,Uttara Sec 4 → Moghbazar,10/1/2025 0:00
TRIP_113629,DRV_1879,10/7/2025 16:20,10/7/2025 17:28,Uttara Sec 11,Malibagh,19.34,68,741,1.59,Moto,High,4.9,Card,0,,2025,October,Tuesday,16,10/7/2025,FALSE,FALSE,FALSE,TRUE,17.06470588,38.31437435,741,Uttara Sec 11 → Malibagh,10/1/2025 0:00
TRIP_105788,DRV_1421,10/27/2025 3:37,10/27/2025 4:54,Mirpur 10,Uttara Sec 4,21.75,77,661,1.27,Moto,High,3,Mobile Money,0,,2025,October,Monday,3,10/27/2025,FALSE,FALSE,FALSE,TRUE,16.94805195,30.3908046,661,Mirpur 10 → Uttara Sec 4,10/1/2025 0:00
TRIP_106123,DRV_2717,10/30/2025 21:02,10/30/2025 22:04,Mohammadpur,Banani,17.54,62,474,1.11,Moto,High,4.8,Cash,0,,2025,October,Thursday,21,10/30/2025,FALSE,TRUE,FALSE,TRUE,16.97419355,27.02394527,474,Mohammadpur → Banani,10/1/2025 0:00
TRIP_108038,DRV_2360,1/17/2023 10:58,1/17/2023 11:51,Mirpur 10,Bashundhara R/A,15.87,53,491,1.42,Moto,High,3,Mobile Money,0,,2023,January,Tuesday,10,1/17/2023,FALSE,FALSE,FALSE,TRUE,17.96603774,30.93887839,491,Mirpur 10 → Bashundhara R/A,1/1/2023 0:00
TRIP_111247,DRV_4684,1/22/2023 14:14,1/22/2023 15:07,Khilgaon,Uttara Sec 11,15.7,53,532,1.55,Moto,High,3.5,Cash,0,,2023,January,Sunday,14,1/22/2023,FALSE,FALSE,FALSE,TRUE,17.77358491,33.88535032,532,Khilgaon → Uttara Sec 11,1/1/2023 0:00
TRIP_102616,DRV_4368,1/31/2023 23:56,2/1/2023 1:03,Mirpur DOHS,Gulshan 1,19.83,67,535,1.26,Moto,High,3.5,Wallet,0,,2023,January,Tuesday,23,1/31/2023,FALSE,FALSE,FALSE,TRUE,17.75820896,26.97932426,535,Mirpur DOHS → Gulshan 1,1/1/2023 0:00
TRIP_101738,DRV_4658,2/8/2023 16:05,2/8/2023 16:49,Farmgate,Dhanmondi 27,13.12,44,324,1.11,Moto,High,3.5,Mobile Money,0,,2023,February,Wednesday,16,2/8/2023,FALSE,FALSE,FALSE,TRUE,17.89090909,24.69512195,324,Farmgate → Dhanmondi 27,2/1/2023 0:00
TRIP_114474,DRV_3916,3/4/2023 10:29,3/4/2023 11:28,Mirpur 12,Dhanmondi 27,17.6,59,551,1.45,Moto,High,3,Mobile Money,0,,2023,March,Saturday,10,3/4/2023,TRUE,FALSE,FALSE,TRUE,17.89830508,31.30681818,551,Mirpur 12 → Dhanmondi 27,3/1/2023 0:00
TRIP_114610,DRV_4065,3/4/2023 17:01,3/4/2023 17:58,Moghbazar,Mirpur 10,16.86,57,549,1.5,Moto,High,3,Card,0,,2023,March,Saturday,17,3/4/2023,TRUE,TRUE,FALSE,TRUE,17.74736842,32.56227758,549,Moghbazar → Mirpur 10,3/1/2023 0:00
TRIP_114914,DRV_3426,3/5/2023 9:51,3/5/2023 10:42,Uttara Sec 4,Mirpur 12,15.07,51,500,1.51,Moto,High,3,Mobile Money,0,,2023,March,Sunday,9,3/5/2023,FALSE,TRUE,FALSE,TRUE,17.72941176,33.17850033,500,Uttara Sec 4 → Mirpur 12,3/1/2023 0:00
TRIP_113338,DRV_1008,3/6/2023 19:13,3/6/2023 20:09,Gulshan 1,Dhanmondi 32,16.57,56,497,1.38,Moto,High,3.5,Cash,0,,2023,March,Monday,19,3/6/2023,FALSE,TRUE,FALSE,TRUE,17.75357143,29.993965,497,Gulshan 1 → Dhanmondi 32,3/1/2023 0:00
TRIP_106208,DRV_2647,3/15/2023 17:03,3/15/2023 18:10,Uttara Sec 11,Tejgaon,19.96,67,614,1.44,Moto,High,3.5,Mobile Money,0,,2023,March,Wednesday,17,3/15/2023,FALSE,TRUE,FALSE,TRUE,17.87462687,30.76152305,614,Uttara Sec 11 → Tejgaon,3/1/2023 0:00
TRIP_113070,DRV_3743,3/17/2023 21:39,3/17/2023 22:31,Baridhara,Dhanmondi 27,15.56,52,391,1.15,Moto,High,3,Mobile Money,0,,2023,March,Friday,21,3/17/2023,TRUE,TRUE,FALSE,TRUE,17.95384615,25.1285347,391,Baridhara → Dhanmondi 27,3/1/2023 0:00
TRIP_107181,DRV_1434,3/23/2023 13:54,3/23/2023 14:46,Baridhara,Mohammadpur,15.36,52,455,1.35,Moto,High,3.5,Cash,0,,2023,March,Thursday,13,3/23/2023,FALSE,FALSE,FALSE,TRUE,17.72307692,29.62239583,455,Baridhara → Mohammadpur,3/1/2023 0:00
TRIP_101534,DRV_4111,3/27/2023 16:31,3/27/2023 17:22,Khilgaon,Baridhara,15.26,51,391,1.17,Moto,High,3.5,Wallet,0,,2023,March,Monday,16,3/27/2023,FALSE,FALSE,FALSE,TRUE,17.95294118,25.6225426,391,Khilgaon → Baridhara,3/1/2023 0:00
TRIP_109280,DRV_1716,3/31/2023 1:03,3/31/2023 1:53,Moghbazar,Bashundhara R/A,14.92,50,488,1.49,Moto,High,3,Cash,0,,2023,March,Friday,1,3/31/2023,TRUE,FALSE,FALSE,TRUE,17.904,32.7077748,488,Moghbazar → Bashundhara R/A,3/1/2023 0:00
TRIP_107229,DRV_2693,4/5/2023 18:36,4/5/2023 18:47,Dhanmondi 27,Baridhara,3.37,11,158,1.56,Moto,High,3.5,Card,0,,2023,April,Wednesday,18,4/5/2023,FALSE,TRUE,FALSE,TRUE,18.38181818,46.884273,158,Dhanmondi 27 → Baridhara,4/1/2023 0:00
TRIP_101701,DRV_3460,4/14/2023 17:24,4/14/2023 17:33,Lalmatia,Mohammadpur,2.82,9,106,1.17,Moto,High,3.5,Wallet,0,,2023,April,Friday,17,4/14/2023,TRUE,TRUE,FALSE,TRUE,18.8,37.58865248,106,Lalmatia → Mohammadpur,4/1/2023 0:00
TRIP_107239,DRV_2734,4/16/2023 18:24,4/16/2023 18:49,Farmgate,Banani,7.33,25,284,1.58,Moto,High,3.5,Cash,0,,2023,April,Sunday,18,4/16/2023,FALSE,TRUE,FALSE,TRUE,17.592,38.74488404,284,Farmgate → Banani,4/1/2023 0:00
TRIP_105386,DRV_3029,4/27/2023 7:06,4/27/2023 8:11,Mirpur 10,Uttara Sec 11,19.19,65,466,1.13,Moto,High,3,Mobile Money,0,,2023,April,Thursday,7,4/27/2023,FALSE,TRUE,FALSE,TRUE,17.71384615,24.28348098,466,Mirpur 10 → Uttara Sec 11,4/1/2023 0:00
TRIP_112008,DRV_1798,4/30/2023 6:50,4/30/2023 7:16,Eskaton,Airport,7.79,26,291,1.55,Moto,High,3.5,Cash,0,,2023,April,Sunday,6,4/30/2023,FALSE,FALSE,FALSE,TRUE,17.97692308,37.35558408,291,Eskaton → Airport,4/1/2023 0:00
TRIP_107431,DRV_3045,5/10/2023 6:29,5/10/2023 7:22,Moghbazar,Mohammadpur,15.9,53,408,1.18,Moto,High,3,Cash,0,,2023,May,Wednesday,6,5/10/2023,FALSE,FALSE,FALSE,TRUE,18,25.66037736,408,Moghbazar → Mohammadpur,5/1/2023 0:00
TRIP_102144,DRV_2322,5/21/2023 19:04,5/21/2023 19:57,Mohakhali,Motijheel,15.62,53,465,1.36,Moto,High,3,Card,0,,2023,May,Sunday,19,5/21/2023,FALSE,TRUE,FALSE,TRUE,17.68301887,29.76952625,465,Mohakhali → Motijheel,5/1/2023 0:00
TRIP_102660,DRV_2112,5/22/2023 16:33,5/22/2023 17:04,Banani,Moghbazar,9.08,31,247,1.15,Moto,High,3,Card,0,,2023,May,Monday,16,5/22/2023,FALSE,FALSE,FALSE,TRUE,17.57419355,27.20264317,247,Banani → Moghbazar,5/1/2023 0:00
TRIP_106622,DRV_3721,6/2/2023 12:01,6/2/2023 13:28,Mirpur 10,Mirpur DOHS,20.13,87,608,1.31,Moto,High,3.5,Mobile Money,0,,2023,June,Friday,12,6/2/2023,TRUE,FALSE,TRUE,TRUE,13.88275862,30.20367611,608,Mirpur 10 → Mirpur DOHS,6/1/2023 0:00
TRIP_100455,DRV_2426,6/9/2023 8:22,6/9/2023 9:39,Farmgate,Tejgaon,17.81,77,585,1.41,Moto,High,3,Mobile Money,0,,2023,June,Friday,8,6/9/2023,TRUE,TRUE,TRUE,TRUE,13.87792208,32.84671533,585,Farmgate → Tejgaon,6/1/2023 0:00
TRIP_104829,DRV_3388,6/19/2023 22:44,6/20/2023 0:15,Bashundhara R/A,Uttara Sec 11,21.05,91,736,1.52,Moto,High,3.5,Mobile Money,0,,2023,June,Monday,22,6/19/2023,FALSE,FALSE,TRUE,TRUE,13.87912088,34.96437055,736,Bashundhara R/A → Uttara Sec 11,6/1/2023 0:00
TRIP_102904,DRV_3572,7/6/2023 18:42,7/6/2023 19:56,Moghbazar,Rampura,17.09,74,460,1.15,Moto,High,3,Mobile Money,0,,2023,July,Thursday,18,7/6/2023,FALSE,TRUE,TRUE,TRUE,13.85675676,26.91632534,460,Moghbazar → Rampura,7/1/2023 0:00
TRIP_100188,DRV_3216,7/13/2023 23:59,7/14/2023 1:02,Banani,Malibagh,14.53,63,511,1.48,Moto,High,3.5,Mobile Money,0,,2023,July,Thursday,23,7/13/2023,FALSE,FALSE,TRUE,TRUE,13.83809524,35.16861666,511,Banani → Malibagh,7/1/2023 0:00
TRIP_100163,DRV_3335,7/18/2023 17:23,7/18/2023 18:50,Rampura,Mirpur 10,20.12,87,576,1.24,Moto,High,3,Mobile Money,0,,2023,July,Tuesday,17,7/18/2023,FALSE,TRUE,TRUE,TRUE,13.87586207,28.62823062,576,Rampura → Mirpur 10,7/1/2023 0:00
